Model Correct|Parsed Answer|Whole Answer|Domain|Time taken
True|c|**Reasoning:**   We are given \(f(x)=2x+3\) and the composition result \(f(h(x))=6x-5\). By definition of function composition,   \[ f\bigl(h(x)\bigr)=2\,h(x)+3. \]   Set this equal to the expression we know:   \[ 2\,h(x)+3 = 6x - 5. \]   Subtract 3 from both sides:   \[ 2\,h(x) = 6x - 8. \]   Divide by 2:   \[ h(x) = 3x - 4. \]   Thus the function \(h(x)\) is \(3x-4\), which matches option **C**.    **Conclusion:** Answer: C|Algebra|3.5124560999975074
True|d|Reasoning: The total monthly bill consists of a fixed charge of \$40 plus an additional charge of \$0.15 for each text message sent. If \(m\) represents the number of texts, then the cost contributed by the texts is \(0.15 \times m\). Adding the constant monthly fee gives the expression   \[ B(m)=40 + 0.15m, \]   which can also be written as \(0.15m + 40\) because addition is commutative. This matches option D, while the other options either omit the fixed fee or incorrectly combine it with the variable term.  Conclusion: Answer: D|Algebra|2.6454527000023518
True|d|Reasoning:   The equation \(L = 20 - 0.5t\) describes a straight‑line relationship between the candle’s remaining length \(L\) (in cm) and time \(t\) (in hours). The term “\(-0.5\)” is the **slope** of this line, which tells us how much the length changes for each unit increase in time. Since \(t\) measures time in hours, the slope \(-0.5\) corresponds to a change of 0.5 cm per hour (the negative sign indicates that the length decreases). Therefore, \(-0.5\) represents “the length burned each hour.” The other choices refer to different quantities: A is the reciprocal of this rate, B is the initial length (20 cm), and C is the total time until the candle is gone (40 h).  Conclusion: Answer: D|Algebra|3.4926013000076637
True|c|**Reasoning:**   The tutor’s charge consists of two parts: a fixed (one‑time) fee of \$30, plus an additional cost that varies linearly with the number of hours tutored. Each hour costs \$25, so for \(h\) hours the variable cost is \(25h\). Adding the fixed amount gives   \[ C = 30 + 25h. \]   Among the answer choices, this expression matches option **C**.  **Conclusion:** Answer: C|Algebra|2.1090644000069005
True|b|Reasoning: Let n be the number of deliveries per year.   Plan A cost = \$75 (membership) + 12n (per‑delivery).   Plan B cost = 18n (no membership).    We want Plan A to be cheaper than Plan B:    \[ 75 + 12n < 18n \,\Longrightarrow\, 75 < 6n \,\Longrightarrow\, n > 12.5. \]  Since deliveries are whole numbers, the smallest integer satisfying this is \(n = 13\). At 13 deliveries:   Plan A = \$75 + 12·13 = \$211, Plan B = 18·13 = \$234, so Plan A is indeed the better deal. Any lower number (e.g., 12) leaves Plan B cheaper.  Conclusion: Answer: B|Algebra|4.918424099989352
True|d|Reasoning: The total cost consists of a fixed base fare plus a charge per mile traveled. A linear function that models such a situation has the form \(C(m)= \text{(per‑mile rate)}\times m + \text{(base fare)}\).   - Per‑mile rate = \$2.10, so the term involving \(m\) is \(2.10\,m\).   - Base fare = \$3.25, which is a constant term added to the expression.    Thus the correct function is \(C(m)=2.10m+3.25\), which matches option D. The other options either multiply the sum (A), reverse the coefficients (B), or simply combine both numbers into a single slope (C).  Conclusion: Answer: D|Algebra|3.5243683000007877
True|c|**Reasoning:**   The height of the candle is given by the equation \(H = 12 - 0.75t\), where \(H\) is in inches after \(t\) hours. We set the height equal to 6 inches:  \[ 6 = 12 - 0.75t. \]  Solve for \(t\):  \[ 0.75t = 12 - 6 = 6 \quad\Longrightarrow\quad t = \frac{6}{0.75}. \]  Since \(0.75 = \frac{3}{4}\),  \[ t = \frac{6}{\frac{3}{4}} = 6 \times \frac{4}{3} = 8. \]  Thus, it takes 8 hours for the candle to reach a height of 6 inches.  **Conclusion:** Answer: C|Algebra|2.618778399992152
True|b|**Reasoning:**   The cost is assumed to increase linearly with the number of pages, so we can write a linear equation \(C = mp + b\) where \(m\) is the price per page and \(b\) is any fixed charge.  From the two given points: - For 150 pages, cost = \$45 → \(45 = m(150) + b\) - For 300 pages, cost = \$75 → \(75 = m(300) + b\)  Subtracting the first equation from the second gives: \[ (75 - 45) = m(300 - 150) \implies 30 = 150m \implies m = 0.2 \text{ dollars per page} \]  Plugging \(m\) back into one of the equations (e.g., \(p=150\), cost = \$45): \[ 45 = 0.2(150) + b \implies 45 = 30 + b \implies b = 15 \]  Thus the pricing model is: \[ C = 0.2p + 15 \]  For \(p = 400\) pages: \[ C = 0.2(400) + 15 = 80 + 15 = \$95 \]  **Conclusion:** Answer: B|Algebra|5.547930099986843
True|c|Reasoning:   The problem states the earnings increase linearly with hours worked, so the relationship has the form \(E(h)=r\,h\), where \(r\) is the constant hourly rate. We are told that after 3 hours the student earned \$27. Plugging in these values gives:  \[ 27 = r \times 3 \quad\Longrightarrow\quad r = \frac{27}{3} = 9. \]  Thus the earnings function is \(E(h)=9h\). Comparing with the answer choices, this matches option C.  Conclusion: Answer: C|Algebra|2.687042500008829
True|a|**Reasoning:**   The sum of the two linear functions is    \[ f(x)+g(x) = (mx+4)+(nx-2)= (m+n)x + 2 . \]  For this expression to be a **constant function**, its coefficient in front of \(x\) must be zero. Hence we require    \[ m+n = 0 \quad\Longrightarrow\quad m = -n . \]  The constant term is 2, which does not affect the requirement that the function have no \(x\)-dependence.  **Conclusion:** Answer: A|Algebra|2.6409094000118785
True|d|**Reasoning:**   The function \(P(t)=1200-900(0.6)^t\) is an exponential approach to a constant value as time grows large, because \((0.6)^t \to 0\) when \(t \to \infty\). The horizontal asymptote is therefore the limit of \(P(t)\) as \(t\) approaches infinity:  \[ \lim_{t\to\infty} P(t)=1200-900\cdot 0 = 1200. \]  In the context of a bacterial population model, this constant value represents the upper bound that the environment can support, the bacteria approach but never exceed it. Hence the horizontal asymptote corresponds to the **maximum sustainable population** of the dish.  **Conclusion:** Answer: D|Advanced Math|4.03120269998908
True|c|**Reasoning:**   We are given the equation    \[ f(x)=5 \times 3^{x-3} + 2 = 47 . \]  First isolate the exponential term:  \[ 5 \times 3^{x-3}=47-2=45. \]  Divide both sides by 5:  \[ 3^{x-3}=9. \]  Since \(9\) is a power of 3, write it as \(3^2\):  \[ 3^{x-3}=3^{2}. \]  Because the bases are equal and non‑zero, set the exponents equal:  \[ x-3 = 2 \quad\Longrightarrow\quad x = 5. \]  The value \(x=5\) corresponds to choice **C**.  **Conclusion:** Answer: C|Advanced Math|2.506042399996659
True|b|Reasoning: We assume \(f(x)\) is quadratic, so it can be written as \(f(x)=ax^{2}+bx+c\). Using the three given points:  - For \((2,3)\): \(4a + 2b + c = 3\) …(1) - For \((3,4)\): \(9a + 3b + c = 4\) …(2) - For \((4,7)\): \(16a + 4b + c = 7\) …(3)  Subtract (2) – (1): \((9a+3b+c)-(4a+2b+c)=5a+b=1\) → \(b = 1 - 5a\).   Subtract (3) – (2): \((16a+4b+c)-(9a+3b+c)=7a+b=3\) → \(b = 3 - 7a\).  Equating the two expressions for \(b\): \(1 - 5a = 3 - 7a \Rightarrow 2a = 2 \Rightarrow a = 1\).   Then \(b = 1 - 5(1) = -4\).   Insert into (1): \(4(1) + 2(-4) + c = 3 \Rightarrow 4 - 8 + c = 3 \Rightarrow c = 7\).  Thus the quadratic is \(f(x)=x^{2} - 4x + 7\), which matches choice **B**.   Verification: at \(x=5\), \(f(5)=25-20+7=12\) as required.  Conclusion: Answer: B|Advanced Math|6.495995699995547
True|b|**Reasoning:**   The function \(C(t)=24+90(0.88)^t\) is of exponential decay because the factor \((0.88)^t\) shrinks as \(t\) increases. The term \((0.88)^t\) approaches 0 when \(t\to\infty\). Therefore,   \[ \lim_{t\to\infty} C(t)=24+90\cdot0=24. \]   The horizontal asymptote is the constant value that the function gets arbitrarily close to, in this context it is the temperature of the surrounding environment (the room). None of the other options match: the coffee does not approach \(0^{\circ}C\), after one hour its exact temperature is given by substituting \(t=60\) (not a horizontal limit), and the initial temperature is \(C(0)=114^{\circ}C\). Hence the asymptote represents the room temperature.  **Conclusion:** Answer: B|Advanced Math|3.720146100007696
True|a|**Reasoning:**   The function \(h(x) = -0.04x^2 + 4x\) gives the height (in meters) of the arch bridge for any horizontal distance \(x\). When we substitute a specific value of \(x\), the output tells us how high the bridge is at that location. Setting \(x = 25\) yields \(h(25)\) which directly represents **the height of the bridge at the point 25 meters from its base**. The other answer choices either refer to maximum or minimum heights (which require analyzing the vertex of the parabola) or describe distances rather than heights, and thus do not match what \(h(25)\) provides.  **Conclusion:** Answer: A|Advanced Math|3.2319499000004726
True|a|**Reasoning:**   The temperature after \(t\) hours is given by    \[ T(t)= (T_0-25)(0.9)^t +25 . \]  We know that at \(t = 3\) hours, \(T(3)=70^\circ\text{C}\). Substitute these values:  \[ 70 = (T_0 - 25)(0.9)^3 + 25. \]  Since \((0.9)^3 = 0.729\),  \[ 70 = (T_0 - 25)(0.729) + 25 \quad\Longrightarrow\quad (T_0 - 25)(0.729) = 45. \]  Solve for \(T_0\):  \[ T_0 - 25 = \frac{45}{0.729} \approx 61.79, \qquad T_0 = 25 + 61.79 \approx 86.79^\circ\text{C}. \]  The initial temperature is therefore about \(87^\circ\text{C}\), which corresponds to option **A**.  **Conclusion:** Answer: A|Advanced Math|5.500482800009195
False|c|**Reasoning:**   The function \(M(t)=50(0.8)^t+20\) is an exponential decay term \(50(0.8)^t\) added to a constant offset of 20. As \(t\) increases, \((0.8)^t\) gets smaller and smaller because the base 0.8 is between 0 and 1, \(\lim_{t\to\infty} (0.8)^t = 0\). Therefore    \[ \lim_{t\to\infty} M(t)=50\cdot 0 + 20 = 20 . \]  The horizontal asymptote of the graph is \(y=20\). In the context of a medication’s concentration, this value represents the background (baseline) level that the patient’s bloodstream approaches after a long time—essentially the concentration that remains even as the administered drug is cleared. This baseline corresponds to the “base concentration before the medication was administered.”  **Conclusion:** Answer: C|Advanced Math|4.470973400006187
True|c|Reasoning: For a substance with a half‑life \(T = 8\) years, the remaining amount after time \(t\) is    \[ M(t)=M_0\left(\frac{1}{2}\right)^{t/T}=M_0\left(\frac{1}{2}\right)^{t/8}. \]  Writing this as an exponential function of the form \(M=M_0b^t\), we set    \[ b = \left(\frac12\right)^{1/8}=e^{(\ln 0.5)/8}=e^{-0.6931/8}\approx e^{-0.08664}\approx 0.917. \]  Thus the model becomes \(M=M_0(0.917)^t\), which reflects that each year the mass is reduced by about 8 % (a decay rate of ~0.083 per year). The other choices either use an incorrect base, a half‑life of 1 year, or give a growth factor.  Conclusion: Answer: C|Advanced Math|5.609788899993873
True|d|Reasoning: The given points are    - f(‑2)=0 → \((−2+2)^2 = 0\)   - f(−1)=1 → \((-1+2)^2 = 1^2 = 1\)   - f(0)=4 → \((0+2)^2 = 2^2 = 4\)   - f(1)=9 → \((1+2)^2 = 3^2 = 9\)   - f(2)=16 → \((2+2)^2 = 4^2 = 16\)  All points satisfy the equation \(f(x) = (x+2)^2\). Checking the other options:    A. \((x−2)^2\) gives 16 at x=‑2, not 0.   B. \(x^2 + 4\) gives 8 at x=‑2, not 0.   C. \(x^2 + 2x = x(x+2)\) gives –1 at x=‑1, not 1.  Thus only choice D matches all the data.  Conclusion: Answer: D|Advanced Math|4.939914199989289
True|a|Reasoning:   The y‑intercept of a function \(h(d)\) occurs at \(d=0\). Substituting \(d=0\) into the model gives \(h(0)=1.5\), which is exactly the initial height from which the ball was kicked. Thus the y‑intercept corresponds to the initial height.  The x‑intercepts are found by solving \(h(d)=0\):    \[ -0.5d^{2}+4d+1.5=0 \,\Longrightarrow\, d^{2}-8d-3=0. \]  Using the quadratic formula:  \[ d=\frac{8\pm\sqrt{64+12}}{2}=4\pm\sqrt{19}. \]  The positive solution is \(d=4+\sqrt{19}\approx 8.36\) m, which is the horizontal distance at which the ball reaches ground level (height zero). The negative solution is not physically meaningful for this problem.  Therefore, the correct description is that the y‑intercept is the initial height when kicked, and the x‑intercept is the horizontal distance when the ball hits the ground.    Conclusion: Answer: A|Advanced Math|5.710830700001679
True|d|**Reasoning:**   The function \(M(t)=50(0.8)^t+20\) describes the medication’s concentration over time. The term \((0.8)^t\) is an exponential decay factor that approaches 0 as \(t\) grows large, because \(:0.8:<1\). Hence    \[ \lim_{t\to\infty} M(t)=\lim_{t\to\infty}\bigl[50(0.8)^t+20\bigr]=0\cdot 50+20=20. \]  Thus the graph of \(M(t)\) approaches the horizontal line \(y=20\) and never falls below it, this constant value is a steady‑state concentration reached as time goes on. In clinical terms, it represents the baseline (minimum) blood level the body tends toward after the medication’s effect has largely subsided. The other answer choices describe either a maximum concentration, a rate of change, or an initial pre‑administration level, none of which match the asymptote.  **Conclusion:** Answer: D|Advanced Math|4.650595600003726
